region_id,system_id,system_name,security_status,planet_id,planet_name,planet_type,celestial_index
10000011,30000975,O-RXCZ,-0.01,40062081,O-RXCZ VI,Gas,6
10000011,30000975,O-RXCZ,-0.01,40062106,O-RXCZ VII,Ice,7
10000011,30000976,4M-P1I,-0.03,40062114,4M-P1I I,Barren,1
10000011,30000976,4M-P1I,-0.03,40062115,4M-P1I II,Storm,2
10000011,30000976,4M-P1I,-0.03,40062117,4M-P1I III,Gas,3
10000011,30000976,4M-P1I,-0.03,40062132,4M-P1I IV,Gas,4
10000011,30000976,4M-P1I,-0.03,40062138,4M-P1I V,Gas,5
10000011,30000976,4M-P1I,-0.03,40062162,4M-P1I VI,Gas,6
10000011,30000976,4M-P1I,-0.03,40062186,4M-P1I VII,Storm,7
10000011,30000977,P7UZ-T,-0.22,40062193,P7UZ-T I,Barren,1
10000011,30000977,P7UZ-T,-0.22,40062195,P7UZ-T II,Lava,2
10000011,30000977,P7UZ-T,-0.22,40062196,P7UZ-T III,Gas,3
10000011,30000977,P7UZ-T,-0.22,40062204,P7UZ-T IV,Gas,4
10000011,30000977,P7UZ-T,-0.22,40062225,P7UZ-T V,Gas,5
10000011,30000977,P7UZ-T,-0.22,40062249,P7UZ-T VI,Gas,6
10000011,30000977,P7UZ-T,-0.22,40062274,P7UZ-T VII,Ice,7
10000011,30000978,PUZ-IO,-0.19,40062308,PUZ-IO I,Plasma,1
10000011,30000978,PUZ-IO,-0.19,40062310,PUZ-IO II,Storm,2
10000011,30000978,PUZ-IO,-0.19,40062311,PUZ-IO III,Barren,3
10000011,30000978,PUZ-IO,-0.19,40062313,PUZ-IO IV,Storm,4
10000011,30000978,PUZ-IO,-0.19,40062315,PUZ-IO V,typeID:2063,5
10000011,30000978,PUZ-IO,-0.19,40062317,PUZ-IO VI,Gas,6
10000011,30000978,PUZ-IO,-0.19,40062337,PUZ-IO VII,Gas,7
10000011,30000978,PUZ-IO,-0.19,40062363,PUZ-IO VIII,Storm,8
10000011,30000978,PUZ-IO,-0.19,40062364,PUZ-IO IX,Ice,9
10000011,30000978,PUZ-IO,-0.19,40062397,PUZ-IO X,Storm,10
10000011,30000979,HB-1NJ,-0.13,40062401,HB-1NJ I,Barren,1
10000011,30000979,HB-1NJ,-0.13,40062402,HB-1NJ II,Storm,2
10000011,30000979,HB-1NJ,-0.13,40062404,HB-1NJ III,Temperate,3
10000011,30000979,HB-1NJ,-0.13,40062406,HB-1NJ IV,Gas,4
10000011,30000979,HB-1NJ,-0.13,40062423,HB-1NJ V,Gas,5
10000011,30000979,HB-1NJ,-0.13,40062440,HB-1NJ VI,Storm,6
10000011,30000979,HB-1NJ,-0.13,40062443,HB-1NJ VII,Gas,7
10000011,30000979,HB-1NJ,-0.13,40062480,HB-1NJ VIII,Ice,8
10000011,30000980,EOE3-N,-0.17,40062516,EOE3-N I,Storm,1
10000011,30000980,EOE3-N,-0.17,40062517,EOE3-N II,Barren,2
10000011,30000980,EOE3-N,-0.17,40062519,EOE3-N III,Storm,3
10000011,30000980,EOE3-N,-0.17,40062520,EOE3-N IV,Storm,4
10000011,30000980,EOE3-N,-0.17,40062523,EOE3-N V,Storm,5
10000011,30000980,EOE3-N,-0.17,40062528,EOE3-N VI,Barren,6
10000011,30000980,EOE3-N,-0.17,40062532,EOE3-N VII,Storm,7
10000011,30000980,EOE3-N,-0.17,40062536,EOE3-N VIII,Gas,8
10000011,30000981,F7A-MR,-0.06,40062563,F7A-MR I,Barren,1
10000011,30000981,F7A-MR,-0.06,40062564,F7A-MR II,Storm,2
10000011,30000981,F7A-MR,-0.06,40062566,F7A-MR III,Storm,3
10000011,30000981,F7A-MR,-0.06,40062569,F7A-MR IV,Storm,4
10000011,30000981,F7A-MR,-0.06,40062570,F7A-MR V,Temperate,5
10000011,30000981,F7A-MR,-0.06,40062572,F7A-MR VI,Lava,6
10000011,30000981,F7A-MR,-0.06,40062575,F7A-MR VII,Temperate,7
10000011,30000981,F7A-MR,-0.06,40062577,F7A-MR VIII,Barren,8
10000011,30000981,F7A-MR,-0.06,40062579,F7A-MR IX,Temperate,9
10000011,30000981,F7A-MR,-0.06,40062583,F7A-MR X,Gas,10
10000011,30000981,F7A-MR,-0.06,40062591,F7A-MR XI,Storm,11
10000011,30000982,O-8SOC,-0.1,40062597,O-8SOC I,Barren,1
10000011,30000982,O-8SOC,-0.1,40062599,O-8SOC II,Lava,2
10000011,30000982,O-8SOC,-0.1,40062600,O-8SOC III,Barren,3
10000011,30000982,O-8SOC,-0.1,40062603,O-8SOC IV,Storm,4
10000011,30000982,O-8SOC,-0.1,40062605,O-8SOC V,Storm,5
10000011,30000982,O-8SOC,-0.1,40062607,O-8SOC VI,Temperate,6
10000011,30000982,O-8SOC,-0.1,40062611,O-8SOC VII,Temperate,7
10000011,30000982,O-8SOC,-0.1,40062615,O-8SOC VIII,Gas,8
10000011,30000982,O-8SOC,-0.1,40062641,O-8SOC IX,Gas,9
10000011,30000982,O-8SOC,-0.1,40062661,O-8SOC X,Ice,10
10000011,30000983,OJOS-T,-0.31,40062666,OJOS-T I,Gas,1
10000011,30000983,OJOS-T,-0.31,40062685,OJOS-T II,Gas,2
10000011,30000983,OJOS-T,-0.31,40062701,OJOS-T III,Storm,3
10000011,30000983,OJOS-T,-0.31,40062704,OJOS-T IV,Barren,4
10000011,30000984,V89M-R,-0.55,40062707,V89M-R I,Storm,1
10000011,30000984,V89M-R,-0.55,40062709,V89M-R II,Temperate,2
10000011,30000984,V89M-R,-0.55,40062713,V89M-R III,Plasma,3
10000011,30000984,V89M-R,-0.55,40062719,V89M-R IV,Temperate,4
10000011,30000984,V89M-R,-0.55,40062723,V89M-R V,Gas,5
10000011,30000984,V89M-R,-0.55,40062742,V89M-R VI,Storm,6
10000011,30000985,66U-1P,-0.5,40062751,66U-1P I,Storm,1
10000011,30000985,66U-1P,-0.5,40062752,66U-1P II,Storm,2
10000011,30000985,66U-1P,-0.5,40062754,66U-1P III,Storm,3
10000011,30000985,66U-1P,-0.5,40062757,66U-1P IV,Gas,4
10000011,30000985,66U-1P,-0.5,40062761,66U-1P V,Lava,5
10000011,30000985,66U-1P,-0.5,40062764,66U-1P VI,Storm,6
10000011,30000985,66U-1P,-0.5,40062765,66U-1P VII,Gas,7
10000011,30000985,66U-1P,-0.5,40062784,66U-1P VIII,Gas,8
10000011,30000985,66U-1P,-0.5,40062805,66U-1P IX,Gas,9
10000011,30000985,66U-1P,-0.5,40062811,66U-1P X,Gas,10
10000011,30000985,66U-1P,-0.5,40062818,66U-1P XI,Ice,11
10000011,30000986,BRT-OP,-0.46,40062823,BRT-OP I,Storm,1
10000011,30000986,BRT-OP,-0.46,40062824,BRT-OP II,Storm,2
10000011,30000986,BRT-OP,-0.46,40062825,BRT-OP III,Storm,3
10000011,30000986,BRT-OP,-0.46,40062826,BRT-OP IV,Lava,4
10000011,30000986,BRT-OP,-0.46,40062829,BRT-OP V,Storm,5
10000011,30000986,BRT-OP,-0.46,40062832,BRT-OP VI,Lava,6
10000011,30000986,BRT-OP,-0.46,40062833,BRT-OP VII,Lava,7
10000011,30000986,BRT-OP,-0.46,40062836,BRT-OP VIII,Temperate,8
10000011,30000986,BRT-OP,-0.46,40062840,BRT-OP IX,Storm,9
10000011,30000986,BRT-OP,-0.46,40062842,BRT-OP X,Storm,10
10000011,30000986,BRT-OP,-0.46,40062846,BRT-OP XI,Gas,11
10000011,30000986,BRT-OP,-0.46,40062861,BRT-OP XII,Gas,12
10000011,30000986,BRT-OP,-0.46,40062894,BRT-OP XIII,Lava,13
10000011,30000987,JUK0-1,-0.66,40062899,JUK0-1 I,Storm,1
10000011,30000987,JUK0-1,-0.66,40062901,JUK0-1 II,Gas,2
10000011,30000987,JUK0-1,-0.66,40062905,JUK0-1 III,Gas,3
10000011,30000987,JUK0-1,-0.66,40062926,JUK0-1 IV,Gas,4
10000011,30000987,JUK0-1,-0.66,40062951,JUK0-1 V,Gas,5
10000011,30000987,JUK0-1,-0.66,40062976,JUK0-1 VI,Storm,6
10000011,30000988,V-IH6B,-1.0,40062982,V-IH6B I,typeID:2063,1
10000011,30000988,V-IH6B,-1.0,40062983,V-IH6B II,Storm,2
10000011,30000988,V-IH6B,-1.0,40062985,V-IH6B III,Gas,3
10000011,30000988,V-IH6B,-1.0,40062988,V-IH6B IV,Gas,4
10000011,30000988,V-IH6B,-1.0,40062994,V-IH6B V,Gas,5
10000011,30000988,V-IH6B,-1.0,40063019,V-IH6B VI,Gas,6
10000011,30000988,V-IH6B,-1.0,40063027,V-IH6B VII,Lava,7
10000011,30000989,52V6-B,-0.03,40063032,52V6-B I,Barren,1
10000011,30000989,52V6-B,-0.03,40063033,52V6-B II,Barren,2
10000011,30000989,52V6-B,-0.03,40063035,52V6-B III,Plasma,3
10000011,30000989,52V6-B,-0.03,40063037,52V6-B IV,Temperate,4
10000011,30000989,52V6-B,-0.03,40063039,52V6-B V,Gas,5
10000011,30000989,52V6-B,-0.03,40063046,52V6-B VI,Gas,6
10000011,30000989,52V6-B,-0.03,40063052,52V6-B VII,Gas,7
10000011,30000989,52V6-B,-0.03,40063067,52V6-B VIII,Gas,8
10000011,30000989,52V6-B,-0.03,40063093,52V6-B IX,Gas,9
10000011,30000990,PUC-JZ,-0.03,40063101,PUC-JZ I,Storm,1
10000011,30000990,PUC-JZ,-0.03,40063102,PUC-JZ II,Barren,2
10000011,30000990,PUC-JZ,-0.03,40063104,PUC-JZ III,Storm,3
10000011,30000990,PUC-JZ,-0.03,40063107,PUC-JZ IV,Storm,4
10000011,30000990,PUC-JZ,-0.03,40063108,PUC-JZ V,Temperate,5
10000011,30000990,PUC-JZ,-0.03,40063112,PUC-JZ VI,Gas,6
10000011,30000990,PUC-JZ,-0.03,40063117,PUC-JZ VII,Lava,7
10000011,30000990,PUC-JZ,-0.03,40063120,PUC-JZ VIII,Temperate,8
10000011,30000991,SB-23C,-0.02,40063122,SB-23C I,Storm,1
10000011,30000991,SB-23C,-0.02,40063124,SB-23C II,Storm,2
10000011,30000991,SB-23C,-0.02,40063125,SB-23C III,Storm,3
10000011,30000991,SB-23C,-0.02,40063127,SB-23C IV,Storm,4
10000011,30000991,SB-23C,-0.02,40063130,SB-23C V,Plasma,5
10000011,30000991,SB-23C,-0.02,40063133,SB-23C VI,Temperate,6
10000011,30000991,SB-23C,-0.02,40063135,SB-23C VII,Plasma,7
10000011,30000991,SB-23C,-0.02,40063138,SB-23C VIII,typeID:2063,8
10000011,30000991,SB-23C,-0.02,40063141,SB-23C IX,Lava,9
10000011,30000992,5FCV-A,-0.01,40063143,5FCV-A I,Barren,1
10000011,30000992,5FCV-A,-0.01,40063144,5FCV-A II,Storm,2
10000011,30000992,5FCV-A,-0.01,40063145,5FCV-A III,Barren,3
10000011,30000992,5FCV-A,-0.01,40063147,5FCV-A IV,Plasma,4
10000011,30000992,5FCV-A,-0.01,40063149,5FCV-A V,Storm,5
10000011,30000992,5FCV-A,-0.01,40063151,5FCV-A VI,Gas,6
10000011,30000992,5FCV-A,-0.01,40063155,5FCV-A VII,Temperate,7
10000011,30000992,5FCV-A,-0.01,40063158,5FCV-A VIII,Gas,8
10000011,30000993,O-OVOQ,-0.01,40063179,O-OVOQ I,Storm,1
10000011,30000993,O-OVOQ,-0.01,40063181,O-OVOQ II,Storm,2
10000011,30000993,O-OVOQ,-0.01,40063183,O-OVOQ III,Lava,3
10000011,30000993,O-OVOQ,-0.01,40063186,O-OVOQ IV,Temperate,4
10000011,30000993,O-OVOQ,-0.01,40063189,O-OVOQ V,Plasma,5
10000011,30000993,O-OVOQ,-0.01,40063192,O-OVOQ VI,Plasma,6
10000011,30000993,O-OVOQ,-0.01,40063198,O-OVOQ VII,Temperate,7
10000011,30000994,92-B0X,-0.01,40063203,92-B0X I,Barren,1
10000011,30000994,92-B0X,-0.01,40063205,92-B0X II,Storm,2
10000011,30000994,92-B0X,-0.01,40063206,92-B0X III,Barren,3
10000011,30000994,92-B0X,-0.01,40063208,92-B0X IV,Storm,4
10000011,30000994,92-B0X,-0.01,40063212,92-B0X V,Plasma,5
10000011,30000994,92-B0X,-0.01,40063214,92-B0X VI,Gas,6
10000011,30000994,92-B0X,-0.01,40063225,92-B0X VII,Gas,7
10000011,30000994,92-B0X,-0.01,40063253,92-B0X VIII,Gas,8
10000011,30000994,92-B0X,-0.01,40063276,92-B0X IX,Storm,9
10000011,30000994,92-B0X,-0.01,40063279,92-B0X X,Gas,10
10000011,30000994,92-B0X,-0.01,40063293,92-B0X XI,Storm,11
10000011,30000995,0-3VW8,-0.03,40063299,0-3VW8 I,Storm,1
10000011,30000995,0-3VW8,-0.03,40063301,0-3VW8 II,Gas,2
10000011,30000995,0-3VW8,-0.03,40063315,0-3VW8 III,Gas,3
10000011,30000995,0-3VW8,-0.03,40063338,0-3VW8 IV,Gas,4
10000011,30000995,0-3VW8,-0.03,40063361,0-3VW8 V,Ice,5
10000011,30000996,28-QWU,-0.05,40063373,28-QWU I,Barren,1
10000011,30000996,28-QWU,-0.05,40063375,28-QWU II,Temperate,2
10000011,30000996,28-QWU,-0.05,40063378,28-QWU III,Gas,3
10000011,30000996,28-QWU,-0.05,40063399,28-QWU IV,Gas,4
10000011,30000996,28-QWU,-0.05,40063414,28-QWU V,Gas,5
10000011,30000997,UD-AOK,-0.11,40063437,UD-AOK I,typeID:2063,1
10000011,30000997,UD-AOK,-0.11,40063439,UD-AOK II,Barren,2
10000011,30000997,UD-AOK,-0.11,40063441,UD-AOK III,Temperate,3
10000011,30000997,UD-AOK,-0.11,40063445,UD-AOK IV,Gas,4
10000011,30000997,UD-AOK,-0.11,40063468,UD-AOK V,Gas,5
10000011,30000997,UD-AOK,-0.11,40063490,UD-AOK VI,Gas,6
10000011,30000997,UD-AOK,-0.11,40063503,UD-AOK VII,Gas,7
10000011,30000998,M9U-75,-0.14,40063508,M9U-75 I,Storm,1
10000011,30000998,M9U-75,-0.14,40063509,M9U-75 II,Storm,2
10000011,30000998,M9U-75,-0.14,40063510,M9U-75 III,Storm,3
10000011,30000998,M9U-75,-0.14,40063512,M9U-75 IV,Barren,4
10000011,30000998,M9U-75,-0.14,40063515,M9U-75 V,typeID:2063,5
10000011,30000998,M9U-75,-0.14,40063518,M9U-75 VI,Gas,6
10000011,30000998,M9U-75,-0.14,40063533,M9U-75 VII,Ice,7
10000011,30000999,N-RAEL,-0.03,40063537,N-RAEL I,Storm,1
10000011,30000999,N-RAEL,-0.03,40063538,N-RAEL II,Barren,2
10000011,30000999,N-RAEL,-0.03,40063540,N-RAEL III,Temperate,3
10000011,30000999,N-RAEL,-0.03,40063543,N-RAEL IV,Temperate,4
10000011,30000999,N-RAEL,-0.03,40063546,N-RAEL V,Storm,5
10000011,30000999,N-RAEL,-0.03,40063548,N-RAEL VI,Storm,6
10000011,30000999,N-RAEL,-0.03,40063550,N-RAEL VII,Plasma,7
10000011,30000999,N-RAEL,-0.03,40063554,N-RAEL VIII,typeID:2063,8
10000011,30001000,K-IYNW,-0.12,40063556,K-IYNW I,Storm,1
10000011,30001000,K-IYNW,-0.12,40063558,K-IYNW II,Storm,2
10000011,30001000,K-IYNW,-0.12,40063560,K-IYNW III,Gas,3
10000011,30001000,K-IYNW,-0.12,40063565,K-IYNW IV,Temperate,4
10000012,30001001,H-ADOC,-0.12,40063569,H-ADOC I,typeID:2063,1
10000012,30001001,H-ADOC,-0.12,40063571,H-ADOC II,Plasma,2
10000012,30001001,H-ADOC,-0.12,40063573,H-ADOC III,Plasma,3
10000012,30001001,H-ADOC,-0.12,40063579,H-ADOC IV,Gas,4
10000012,30001001,H-ADOC,-0.12,40063598,H-ADOC V,Gas,5
10000012,30001001,H-ADOC,-0.12,40063618,H-ADOC VI,Gas,6
10000012,30001001,H-ADOC,-0.12,40063638,H-ADOC VII,Ice,7
10000012,30001001,H-ADOC,-0.12,40063664,H-ADOC VIII,Ice,8
10000012,30001001,H-ADOC,-0.12,40063668,H-ADOC IX,Storm,9
10000012,30001002,G-G78S,-0.16,40063670,G-G78S I,Storm,1
10000012,30001002,G-G78S,-0.16,40063671,G-G78S II,Barren,2
10000012,30001002,G-G78S,-0.16,40063672,G-G78S III,Storm,3
10000012,30001002,G-G78S,-0.16,40063674,G-G78S IV,Barren,4
10000012,30001002,G-G78S,-0.16,40063675,G-G78S V,Plasma,5
10000012,30001002,G-G78S,-0.16,40063678,G-G78S VI,Lava,6
10000012,30001002,G-G78S,-0.16,40063680,G-G78S VII,Storm,7
10000012,30001002,G-G78S,-0.16,40063684,G-G78S VIII,Gas,8
10000012,30001002,G-G78S,-0.16,40063701,G-G78S IX,Temperate,9
10000012,30001002,G-G78S,-0.16,40063705,G-G78S X,Gas,10
10000012,30001002,G-G78S,-0.16,40063734,G-G78S XI,Gas,11
10000012,30001003,UW9B-F,-0.13,40063749,UW9B-F I,typeID:2063,1
10000012,30001003,UW9B-F,-0.13,40063751,UW9B-F II,Storm,2
10000012,30001003,UW9B-F,-0.13,40063752,UW9B-F III,typeID:2063,3
10000012,30001003,UW9B-F,-0.13,40063754,UW9B-F IV,Barren,4
10000012,30001003,UW9B-F,-0.13,40063756,UW9B-F V,Temperate,5
10000012,30001003,UW9B-F,-0.13,40063759,UW9B-F VI,Storm,6
10000012,30001003,UW9B-F,-0.13,40063760,UW9B-F VII,Storm,7
10000012,30001003,UW9B-F,-0.13,40063764,UW9B-F VIII,Storm,8
10000012,30001003,UW9B-F,-0.13,40063767,UW9B-F IX,Gas,9
10000012,30001003,UW9B-F,-0.13,40063785,UW9B-F X,Gas,10
10000012,30001003,UW9B-F,-0.13,40063810,UW9B-F XI,Gas,11
10000012,30001003,UW9B-F,-0.13,40063824,UW9B-F XII,Ice,12
10000012,30001004,ZZ-ZWC,-0.13,40063829,ZZ-ZWC I,Barren,1
10000012,30001004,ZZ-ZWC,-0.13,40063830,ZZ-ZWC II,Storm,2
10000012,30001004,ZZ-ZWC,-0.13,40063831,ZZ-ZWC III,Temperate,3
10000012,30001004,ZZ-ZWC,-0.13,40063833,ZZ-ZWC IV,Temperate,4
10000012,30001004,ZZ-ZWC,-0.13,40063836,ZZ-ZWC V,Gas,5
10000012,30001004,ZZ-ZWC,-0.13,40063841,ZZ-ZWC VI,Plasma,6
10000012,30001004,ZZ-ZWC,-0.13,40063848,ZZ-ZWC VII,Storm,7
10000012,30001004,ZZ-ZWC,-0.13,40063849,ZZ-ZWC VIII,Gas,8
10000012,30001004,ZZ-ZWC,-0.13,40063871,ZZ-ZWC IX,Gas,9
10000012,30001004,ZZ-ZWC,-0.13,40063887,ZZ-ZWC X,Ice,10
10000012,30001005,OSY-UD,-0.16,40063892,OSY-UD I,Barren,1
10000012,30001005,OSY-UD,-0.16,40063894,OSY-UD II,Storm,2
10000012,30001005,OSY-UD,-0.16,40063896,OSY-UD III,Storm,3
10000012,30001005,OSY-UD,-0.16,40063898,OSY-UD IV,Barren,4
10000012,30001005,OSY-UD,-0.16,40063900,OSY-UD V,Storm,5
10000012,30001005,OSY-UD,-0.16,40063901,OSY-UD VI,Storm,6
10000012,30001005,OSY-UD,-0.16,40063903,OSY-UD VII,Gas,7
10000012,30001005,OSY-UD,-0.16,40063908,OSY-UD VIII,Gas,8
10000012,30001005,OSY-UD,-0.16,40063913,OSY-UD IX,Gas,9
10000012,30001005,OSY-UD,-0.16,40063935,OSY-UD X,Gas,10
10000012,30001005,OSY-UD,-0.16,40063963,OSY-UD XI,Plasma,11
10000012,30001006,K-MGJ7,-0.04,40063968,K-MGJ7 I,typeID:2063,1
10000012,30001006,K-MGJ7,-0.04,40063970,K-MGJ7 II,Barren,2
10000012,30001006,K-MGJ7,-0.04,40063972,K-MGJ7 III,Plasma,3
10000012,30001006,K-MGJ7,-0.04,40063974,K-MGJ7 IV,Gas,4
10000012,30001006,K-MGJ7,-0.04,40063993,K-MGJ7 V,Gas,5
10000012,30001006,K-MGJ7,-0.04,40064018,K-MGJ7 VI,Gas,6
10000012,30001006,K-MGJ7,-0.04,40064041,K-MGJ7 VII,Ice,7
10000012,30001007,JWJ-P1,-0.22,40064046,JWJ-P1 I,Storm,1
10000012,30001007,JWJ-P1,-0.22,40064048,JWJ-P1 II,Plasma,2
10000012,30001007,JWJ-P1,-0.22,40064050,JWJ-P1 III,Temperate,3
10000012,30001007,JWJ-P1,-0.22,40064052,JWJ-P1 IV,Gas,4
10000012,30001007,JWJ-P1,-0.22,40064060,JWJ-P1 V,Gas,5
10000012,30001007,JWJ-P1,-0.22,40064086,JWJ-P1 VI,Lava,6
10000012,30001007,JWJ-P1,-0.22,40064087,JWJ-P1 VII,Gas,7
10000012,30001008,V-IUEL,-0.14,40064116,V-IUEL I,Storm,1
10000012,30001008,V-IUEL,-0.14,40064118,V-IUEL II,Storm,2
10000012,30001008,V-IUEL,-0.14,40064120,V-IUEL III,Storm,3
10000012,30001008,V-IUEL,-0.14,40064123,V-IUEL IV,Gas,4
10000012,30001008,V-IUEL,-0.14,40064140,V-IUEL V,Gas,5
10000012,30001008,V-IUEL,-0.14,40064170,V-IUEL VI,Gas,6
10000012,30001008,V-IUEL,-0.14,40064204,V-IUEL VII,Ice,7
10000012,30001009,0SHT-A,-0.16,40064239,0SHT-A I,Barren,1
10000012,30001009,0SHT-A,-0.16,40064240,0SHT-A II,Storm,2
10000012,30001009,0SHT-A,-0.16,40064241,0SHT-A III,Storm,3
10000012,30001009,0SHT-A,-0.16,40064243,0SHT-A IV,Plasma,4
10000012,30001009,0SHT-A,-0.16,40064247,0SHT-A V,Gas,5
10000012,30001009,0SHT-A,-0.16,40064262,0SHT-A VI,Gas,6
10000012,30001009,0SHT-A,-0.16,40064282,0SHT-A VII,Gas,7
10000012,30001009,0SHT-A,-0.16,40064307,0SHT-A VIII,Gas,8
10000012,30001009,0SHT-A,-0.16,40064331,0SHT-A IX,Ice,9
10000012,30001010,D87E-A,-0.06,40064365,D87E-A I,Storm,1
10000012,30001010,D87E-A,-0.06,40064367,D87E-A II,Storm,2
10000012,30001010,D87E-A,-0.06,40064369,D87E-A III,Storm,3
10000012,30001010,D87E-A,-0.06,40064370,D87E-A IV,Storm,4
10000012,30001010,D87E-A,-0.06,40064372,D87E-A V,Plasma,5
10000012,30001010,D87E-A,-0.06,40064375,D87E-A VI,Lava,6
10000012,30001010,D87E-A,-0.06,40064378,D87E-A VII,Gas,7
10000012,30001010,D87E-A,-0.06,40064397,D87E-A VIII,Gas,8
10000012,30001011,K-B2D3,-0.07,40064423,K-B2D3 I,Storm,1
10000012,30001011,K-B2D3,-0.07,40064426,K-B2D3 II,Barren,2
10000012,30001011,K-B2D3,-0.07,40064428,K-B2D3 III,Temperate,3
10000012,30001011,K-B2D3,-0.07,40064430,K-B2D3 IV,Gas,4
10000012,30001011,K-B2D3,-0.07,40064436,K-B2D3 V,Gas,5
10000012,30001011,K-B2D3,-0.07,40064457,K-B2D3 VI,Gas,6
10000012,30001011,K-B2D3,-0.07,40064476,K-B2D3 VII,Gas,7
10000012,30001011,K-B2D3,-0.07,40064503,K-B2D3 VIII,Ice,8
10000012,30001012,PO4F-3,-0.09,40064508,PO4F-3 I,Storm,1
10000012,30001012,PO4F-3,-0.09,40064509,PO4F-3 II,Storm,2
10000012,30001012,PO4F-3,-0.09,40064511,PO4F-3 III,Storm,3
10000012,30001012,PO4F-3,-0.09,40064514,PO4F-3 IV,Storm,4
10000012,30001012,PO4F-3,-0.09,40064516,PO4F-3 V,Gas,5
10000012,30001012,PO4F-3,-0.09,40064529,PO4F-3 VI,Gas,6
10000012,30001012,PO4F-3,-0.09,40064549,PO4F-3 VII,Plasma,7
10000012,30001013,J7A-UR,-0.3,40064553,J7A-UR I,Barren,1
10000012,30001013,J7A-UR,-0.3,40064554,J7A-UR II,Storm,2
10000012,30001013,J7A-UR,-0.3,40064556,J7A-UR III,Barren,3
10000012,30001013,J7A-UR,-0.3,40064557,J7A-UR IV,Storm,4
10000012,30001013,J7A-UR,-0.3,40064559,J7A-UR V,Storm,5
10000012,30001013,J7A-UR,-0.3,40064561,J7A-UR VI,Storm,6
10000012,30001013,J7A-UR,-0.3,40064564,J7A-UR VII,Gas,7
10000012,30001013,J7A-UR,-0.3,40064580,J7A-UR VIII,Gas,8
10000012,30001013,J7A-UR,-0.3,40064599,J7A-UR IX,Ice,9
10000012,30001013,J7A-UR,-0.3,40064605,J7A-UR X,Ice,10
10000012,30001014,5E-VR8,-0.07,40064614,5E-VR8 I,Gas,1
10000012,30001014,5E-VR8,-0.07,40064630,5E-VR8 II,Ice,2
10000012,30001015,V7D-JD,-0.04,40064659,V7D-JD I,Storm,1
10000012,30001015,V7D-JD,-0.04,40064660,V7D-JD II,Storm,2
10000012,30001015,V7D-JD,-0.04,40064661,V7D-JD III,Barren,3
10000012,30001015,V7D-JD,-0.04,40064663,V7D-JD IV,Barren,4
10000012,30001015,V7D-JD,-0.04,40064664,V7D-JD V,typeID:2063,5
10000012,30001015,V7D-JD,-0.04,40064666,V7D-JD VI,Barren,6
10000012,30001015,V7D-JD,-0.04,40064669,V7D-JD VII,Barren,7
10000012,30001015,V7D-JD,-0.04,40064673,V7D-JD VIII,Temperate,8
10000012,30001015,V7D-JD,-0.04,40064676,V7D-JD IX,Gas,9
10000012,30001015,V7D-JD,-0.04,40064700,V7D-JD X,Storm,10
10000012,30001016,HLW-HP,-0.02,40064704,HLW-HP I,Barren,1
10000012,30001016,HLW-HP,-0.02,40064705,HLW-HP II,Storm,2
10000012,30001016,HLW-HP,-0.02,40064707,HLW-HP III,Gas,3
10000012,30001016,HLW-HP,-0.02,40064719,HLW-HP IV,Storm,4
10000012,30001016,HLW-HP,-0.02,40064722,HLW-HP V,Storm,5
10000012,30001016,HLW-HP,-0.02,40064726,HLW-HP VI,Gas,6
10000012,30001016,HLW-HP,-0.02,40064745,HLW-HP VII,Gas,7
10000012,30001017,8G-MQV,-0.03,40064752,8G-MQV I,Storm,1
10000012,30001017,8G-MQV,-0.03,40064754,8G-MQV II,Storm,2
10000012,30001017,8G-MQV,-0.03,40064756,8G-MQV III,Barren,3
10000012,30001017,8G-MQV,-0.03,40064759,8G-MQV IV,Gas,4
10000012,30001017,8G-MQV,-0.03,40064777,8G-MQV V,Gas,5
10000012,30001017,8G-MQV,-0.03,40064802,8G-MQV VI,Ice,6
10000012,30001018,RA-NXN,-0.03,40064823,RA-NXN I,Storm,1
10000012,30001018,RA-NXN,-0.03,40064824,RA-NXN II,Storm,2
10000012,30001018,RA-NXN,-0.03,40064825,RA-NXN III,Barren,3
10000012,30001018,RA-NXN,-0.03,40064827,RA-NXN IV,Storm,4
10000012,30001018,RA-NXN,-0.03,40064829,RA-NXN V,Storm,5
10000012,30001018,RA-NXN,-0.03,40064831,RA-NXN VI,Gas,6
10000012,30001018,RA-NXN,-0.03,40064844,RA-NXN VII,Gas,7
10000012,30001018,RA-NXN,-0.03,40064867,RA-NXN VIII,Gas,8
10000012,30001018,RA-NXN,-0.03,40064872,RA-NXN IX,Gas,9
10000012,30001018,RA-NXN,-0.03,40064879,RA-NXN X,Storm,10
10000012,30001019,VOL-MI,-0.05,40064883,VOL-MI I,Storm,1
10000012,30001019,VOL-MI,-0.05,40064884,VOL-MI II,Storm,2
10000012,30001019,VOL-MI,-0.05,40064886,VOL-MI III,Storm,3
10000012,30001019,VOL-MI,-0.05,40064888,VOL-MI IV,Barren,4
10000012,30001019,VOL-MI,-0.05,40064890,VOL-MI V,Temperate,5
10000012,30001019,VOL-MI,-0.05,40064892,VOL-MI VI,Gas,6
10000012,30001019,VOL-MI,-0.05,40064897,VOL-MI VII,Plasma,7
10000012,30001019,VOL-MI,-0.05,40064901,VOL-MI VIII,Gas,8
10000012,30001019,VOL-MI,-0.05,40064906,VOL-MI IX,Gas,9
